label,text
1,"I signed the largest single tax cut in the history of Florida, a $25 billion tax cut over five years, directed at property tax cuts."
0,"The national debt increased $16,000 every secondGeorge Allen served in theU.S. Senate."
1,[T]he Georgia Dome has returned $10 billion in economic impact to the state of Georgia.
1,Says he faced a record budget deficit in Virginia in 2014.
0,"Texas ranks: #1 in worker deaths, #1 carbon emissions, #50 in high school graduates, #50 in funding for mental health patients."
1,The American people spoke pretty loudly. They said stop all the looming tax hikes....
1,"Says she couldn't take stimulus money because it required ""universal building codes."""
1,Hidden in the healthcare.gov code is language that means users waive any reasonable right to privacy of your personal information.
0,The hole in the earth thats going to be dug (for the proposed Gogebic mine) is bigger than my entire district.
1,Says Barack Obama grew up in Kenya.
0,Says Obama opposes offshore drilling and a gas tax holiday.
1,"On the question on the DREAM Act, no -- no to granting lower tuition to illegals."
1,"Yes, this would be the same congressman (Rep. Pete Hoekstra) who last year Tweeted the whereabouts of a top-secret mission to Iraq."
1,What were the old annual deficits under Republicans have now become the monthly deficits under Democrats.
1,"Says if we do nothing and continue to let Obamacare siphon off that $700 billion dollars off the top of it, Medicare goes away in less than 10 years -- certain accounts of it -- and it just falls apart at the seams."
0,GEORGIA ROADWAY FATALITIES THIS YEAR: 59 PLEASE DRIVE SAFELY
0,Less than four cents of every health care dollar is spent on prevention and public health.
1,Alex Sink wants to cut Medicare.
0,You may have driven the length of a football field in the five seconds it takes to check a text.
0,"If we had the same staffing ratio (of officers to residents) as Seattle, wed have 300 more officers in our department."
1,Weve got close to 7 million Americans who have access to health care for the first time because of Medicaid expansion.
1,The crime decline in the United States would be fairly small if it wasn't for the crime decline in New York City.
1,Congressman Nye voted against a bill which would have defunded the $5-10 billion the IRS needed toimplement health care legislation.
1,The Iranians continue in the view of every objective observer continue to pursue the acquisition of nuclear weapons.
1,The Ryan budget gets rid of Medicare in 10 years and turns it into a voucher program.
1,SaysPeter Kilmartin voted in favor of expanding the good behavior statute to sex offenders.
1,"Health insurance companies are making record profits, right now."
1,"Every piece of legislation, just about, that I ever introduced (in the U.S. Senate) had a Republican co-sponsor."
1,Americans invented the automobile.
1,Gov. Terry McAuliffe has made several statements that he would love to be in a Cabinet secretary position with the Clinton administration.
1,"New jobs numbers are in, and Wisconsin has fallen to dead last in Midwest job growth."
1,Says less than half of 1 percent of all the Texas legislators who ever served draw a benefit from pensions tied to the salaries of state district judges.
0,The Bundy Ranch deal is all about Nevada Sen. Harry Reid using federal violence to take peoples land in his state so he can package it to re-sell it to the Chinese.
0,The Walton family of Walmart ... This one family owns more wealth than the bottom 40 percent of the American people.
0,There are at least twice as many licensed firearm dealers in California as there are McDonalds.
1,"Obama ""remains silent"" and ""is never asked how he feels about his church honoring Farrakhan."""
1,Says legislative debate of airport pat-down procedures initiated federal changes in security procedures.
1,"If youre from Guatemala and you are found illegally in Mexico, you are automatically jailed."
0,"During the recent global warming summit in Copenhagen, Nancy Pelosi and others stayed at a five-star hotel on a trip costing nearly $10,000 per person."
0,"From 1972 until 2011, the number of EPA employees increased by 107 percent while the number of total federal personnel decreased by 15 percent."
0,President Barack Obama had the legal authority to strike Syria without a vote from Congress.
1,"The Republican-authored state budget includes a provision forcing people earning as little as $12,000 to buy private health insurance that could cost them as much as $4,000 per year."
0,Says Texas law requires state agencies to give preference to goods produced and grown in Texas.
0,Says Barack Obama said when he was running for office four years ago that he would halve the annual deficit by the end of his first term. That simply has not happened.
0,Says she condemned violence at a campaign stop in Arizona in March.
1,"The measles vaccine has killed 108 people in the last decade, while no one has died of measles."
0,I am a candidate. I have not withdrawn.
1,"If the Supreme Court throws out the federal health care law, it would be an unprecedented, extraordinary step of overturning a law that was passed by a strong majority of a democratically elected Congress."
